"MEdarkgreen" "MEdarkred" "MEdarkturquoise" "MEdarkorange" "MEgreenyellow" "MEsalmon" "MEblue" "MEpurple" "MEorange" "MEgreen" "MEgrey60" "MEred" "MElightyellow" "MEblack" "MEcyan" "MElightcyan" "MEroyalblue" "MElightgreen" "MEwhite" "MEbrown" "MEdarkgrey" "MEmidnightblue" "MEyellow" "MEmagenta" "MEpink"
"Mo17_Z1_1" -0.0176169794978145 -0.0941195038416044 -0.0819317968450825 -0.0270113314530039 -0.0360908354287659 -0.0661700754870284 0.158432584558936 0.100439811243597 -0.0162831000072471 -0.0516809234091522 -0.0177091775228518 -0.0580483672946837 -0.0190296239675033 -0.0343709019205886 -0.0236638535408748 0.031264126133601 -0.0413806331234611 -0.074865069825206 0.0067794353988703 0.156053129914839 -0.0129809030869192 -0.0134836215453997 0.0137757552764451 -0.0157033238749694 0.0981972334639137
"Mo17_Z1_2" -0.0179561067334133 -0.133722164875462 -0.138342657480044 -0.0251967879490637 -0.0383027452235086 -0.079546891893499 0.110588251072303 0.129011712471497 -0.0396659534880541 -0.051235637747164 -0.018379840292522 -0.0516349358514109 -0.0773590226480841 -0.0333771117676242 -0.0232568858816855 0.0308332124665443 -0.0287726279913767 -0.0648087124630571 -0.0168107122188036 0.154346521089778 0.00213003952443383 -0.0261775262133433 0.000890282914652383 -0.020166574008783 0.150710560983101
"Mo17_Z1_3" 0.00337864525064634 -0.0339896207173481 0.0474409666616239 -0.02427202616508 -0.051638024455179 -0.0647688612767925 0.048341630544965 -0.00729766836651592 -0.0154824318191753 -0.0433323319058629 -0.0241380945739118 -0.0625041333874135 0.0351713247995859 -0.0401926587179171 -0.0203035548232644 -0.0120417148118304 -0.0304820246026042 -0.0889677642746862 -0.0219742334538751 0.154256858938197 -0.0158369208661964 -0.0254752822980387 -0.0316305484881753 -0.0365728581105719 -0.0789520509971289
"Mo17_Z2_1" -0.0113358105315506 0.0604004822594732 0.0412205980118341 -0.0156759960584892 -0.0402089759565889 -0.058283050357824 -0.0340476007042902 0.0684607903733801 -0.0078600640565975 -0.0409631408133294 -0.0271483001284051 -0.0588949834147022 -0.0550512321766214 -0.0266746725220014 -0.0097942517096918 -0.0784095875261391 -0.0275585550959606 0.0915516145585812 0.0302235676071513 0.165788093916551 0.00342062166511891 -0.0174728240245431 -0.0280246030468575 -0.0126344123145864 -0.0504629380756404
"Mo17_Z2_2" -0.00707289063594942 0.115151211767704 0.0863769358727597 -0.0125053907011354 -0.0419925045581605 -0.0625103690376403 -0.0837841386042089 -0.0621885524176592 -0.0208346191342338 -0.0399923039258746 -0.028379953651532 -0.056788771727674 0.00904204620412796 -0.0280234901516883 -0.0126829581380535 -0.0993506519288575 -0.0152566793261069 0.0173767965241896 -0.0733673630162187 0.151724495763048 -0.014424042900209 -0.0214029462516642 -0.000207359553297929 -0.0273270043227261 -0.115971215059628
"Mo17_Z2_3" -0.00846529969670504 0.0865868042011349 0.099155494808631 -0.00721169529630338 -0.0452699281075954 -0.0610803725165417 -0.0610513695723668 -0.0633798703008015 -0.0237843476908334 -0.0461115340795641 -0.0294074667243854 -0.0546738045000297 0.0771121003388864 -0.0315314252340088 -0.0154931946354735 -0.0346573884029898 -0.0199043483765131 -0.0240428792434148 -0.0523744082608215 0.157239594015291 -0.00899700941967548 -0.0198198338145754 0.0507910848976587 -0.0277144597381814 -0.105268207006118
"Mo17_Z3_1" -0.0167580618232442 0.122809937504788 0.0601130266860717 -0.0221561968321192 -0.0403120878900537 -0.0607803052826246 -0.0653830236655449 0.0569852096731416 -0.0202965247574379 -0.0417818406579957 -0.0303495958870714 -0.0613278339477467 -0.0607107244560735 -0.0302556310278468 -0.00807507353094788 -0.0925676094978668 -0.0226589812079666 0.0527212463934782 0.0826874635731436 0.160137147259797 -0.0143576200034981 -0.0170755511616549 -0.00338157476273464 -0.0140828110490297 -0.0895394278284046
"Mo17_Z3_2" -0.014847357673025 0.171869901780156 0.14921304291888 -0.0150265682394978 -0.0470934399986221 -0.0653853464668813 -0.121474074272395 -0.0767977923132425 -0.0139966260345771 -0.0340261733026024 -0.0318733319808915 -0.0568655113384921 -0.000194353258916254 -0.0196598913791643 -0.0107666394947575 -0.109295376604937 -0.0180420859433151 -0.00437314388219926 -0.0882575051997343 0.157625532141516 -0.0186396866338865 -0.0214043839954916 0.0316092112784129 -0.022080258912177 -0.148869049333188
"Mo17_Z3_3" -0.00858417984823991 0.181781852412989 0.132892198241984 -0.00533696361294105 -0.0415467830010025 -0.0637219098104971 -0.118522456803773 -0.0910154896962194 -0.0176760743753677 -0.0402965077298518 -0.0316865014777157 -0.0602700735877297 -0.0439236008468345 -0.0241832836408584 -0.00998249737772237 -0.107129309314337 -0.023042740719839 0.00813840281993674 -0.0143019957747071 0.163438311765627 -0.0167679645281378 -0.0218926464060876 0.0302293907173877 -0.0169492849275129 -0.122163428585449
"LH51_Z1_1" -0.000803009546678459 -0.0184802120736257 0.00946784362765373 -0.0194862347823836 -0.0436842877170625 -0.0653642388067304 0.0601870020602385 0.0488535917941643 -0.00940200581628741 -0.0510485868529604 -0.019764177105983 -0.0473936114595521 0.0514334552438052 -0.0275409007196537 -0.0230401027339684 -0.00714183484918486 -0.022805455073502 -0.0696942749603892 0.00454782309418337 0.163883953368297 -0.0170253323300707 -0.0188922752673469 0.0998297102123735 -0.0221730416073961 0.0208883409280104
"LH51_Z1_2" 0.00757156228227912 -0.0493705782399455 -0.0491959925709575 -0.0127909137376967 -0.0467603386588961 -0.0742573174951828 0.0534732676201973 0.0590903542269675 -0.0239852289296874 -0.0481193906924808 -0.0155792011650424 -0.0465656653047091 0.0586404161618543 -0.0303169869889834 -0.0216480389726798 0.0491421651858911 -0.0189122415862529 -0.0924750793811538 -0.068305534047695 0.167681303764491 -0.00478206925290884 -0.0300193404360968 -0.107666945636056 -0.0448139350936977 -0.0285207780836862
"LH51_Z1_3" 0.0194329784902132 0.079377327705795 0.0584713241207871 -0.00934676698968902 -0.0429575187521301 -0.0637715410251567 -0.0588934457378262 -0.0637952385719213 -0.0215603653311 -0.0500513378101756 -0.0258546772427521 -0.0444441541167532 0.0570664289704951 -0.0283985961307351 -0.0134397692313475 -0.0719428517218709 -0.00077083992313173 0.00743864271797159 -0.0861326684466884 0.158792218894364 -0.0122835107935505 -0.0143993623998321 -0.0258258540010974 -0.0346052247433424 -0.108491407256713
"LH51_Z2_1" -0.00656817125169967 -0.0418194718393875 -0.00703253022279276 -0.00102333418373444 -0.0314889672951693 -0.0544557294996466 -0.00364712950016885 -0.0608542336384498 -0.0185546642062257 -0.048479585886123 -0.0175641469247943 -0.0389324743017856 0.0666573766975846 -0.0287388399074029 -0.00976186130990459 -0.0423423788362909 -0.0329313129697768 0.0566297331424974 0.0279741769363478 0.160065298411489 0.0129399662137731 -0.0124690945833939 -0.0342408897049489 0.0047058706582817 0.0749129441259142
"LH51_Z2_2" 0.0147429632999987 0.0156472451943728 -0.0723366341220941 -0.0104904825570263 -0.0447518472845414 -0.0606400338974827 -0.0350656354858515 0.0265877086206944 -0.0284826108218433 -0.0475965356759 -0.0147902002102545 -0.0413606305601988 0.0606969558611896 -0.0223916923533042 -0.00697231603414112 -0.0490524529050101 -0.0128126078476708 0.0643955807119976 -0.00298641987404543 0.171388174503409 -0.0132049005164431 -0.0237782199648988 -0.0671216450714863 -0.0205724595936612 0.0333257245336485
"LH51_Z2_3" 0.0157037106418167 -0.0145446276895028 0.0542296776137554 0.00707375407878438 -0.0401387112650151 -0.0585806046284023 -0.057949037482201 -0.0934307501527584 -0.0300147594092186 -0.0489528509913043 -0.0100338892219521 -0.0376875448582441 -0.0286850889668727 -0.0198267942095715 -0.00469569030028661 -0.091388614970948 -0.00793028110301249 0.042638338534867 0.0364349545117022 0.170162230918718 -0.00887168876305251 -0.0229968290413506 -0.0377837308673173 -0.00999292431041233 0.0150487700727982
"LH51_Z3_1" 0.014375732288028 -0.0844045589469915 0.0105061508407833 -0.0103758663220722 -0.040702968644776 -0.0676796477446786 0.082411594520012 -0.0166661621522964 -0.0142201285280761 -0.0526363948142791 -0.0189511391841974 -0.037857062211677 -0.0991880089565556 -0.0286830533693458 -0.0181782202145267 -0.0156924643872413 -0.0170169340993974 -0.0233052975260999 0.012186803918339 0.175542219680219 -0.00934224632407974 -0.0191788878089512 -0.0185321020409666 -0.0190595093339389 0.0316882501113493
"LH51_Z3_2" -0.0034812914690217 0.0179784393809013 -0.0422814215963178 -0.0119611939944053 -0.0447283849757252 -0.0646366307301238 -0.0718534415902412 0.00142293069529494 -0.0315107014106874 -0.0473348424480408 -0.0190263566741383 -0.0408501722012556 -0.0456711674791495 -0.0176700802981894 -0.0044469437259169 -0.0972366758029935 -0.00923913497233559 0.0329985602955816 0.0699572827286925 0.169510709354692 -0.0102221848258464 -0.0253011187709749 -0.0325803888694735 -0.015443925153367 0.0453844322903366
"LH51_Z3_3" -0.00334545954433005 0.17114813870387 0.0372990556830242 -0.0122946457867099 -0.0422425251686741 -0.0624758118783432 -0.0944013988180118 -0.0533910222352759 -0.0201448220693877 -0.0416520405292809 -0.0248044153813149 -0.0436121772531486 -0.00719687172870662 -0.0237275965077867 -0.00140799847935676 -0.098163594549028 -0.00722342545855229 0.0190611131592633 0.062308189436481 0.163642231417191 -0.0206930134739409 -0.0301239760770559 -0.111800605890364 -0.0258066011956191 -0.0758616256883168
"LH52_Z1_1" -0.028935554781301 -0.0526270933688528 0.0408730442495254 0.0161576279185117 -0.0211479059663805 -0.064759698297128 0.0193019972219085 0.116678023783654 -0.0369060870408191 -0.0230311519744104 0.00405015569246448 -0.0532339219393592 -0.0451540361697493 -0.0209404891397643 -0.0092064315724032 0.0526578151285244 -0.0172677291205649 0.0294599195615675 -0.0360338438931344 0.147708703954485 0.00632357363877628 -0.00822057649295787 -0.00723512031783613 -0.0131472177402452 0.0197427612390545
"LH52_Z1_2" -0.0072474741560722 -0.0513360576578887 0.0198630149502839 -0.0275490720305996 -0.0409558787350339 -0.0618613288337722 0.175606046625554 0.114284892967526 -0.0413563282210879 -0.0513531828244939 -0.0236141682119152 -0.058506780276593 -0.00162616646742275 -0.0465897845014421 -0.0327539585278802 0.0898968216757063 -0.0545133436940315 -0.0725703857821566 0.0792123331329532 0.110550260652878 -0.0263737262412063 -0.0325390366800544 -0.0593974165110256 -0.0541743425791037 0.0380581930786794
"LH52_Z1_3" -0.00399600976911545 -0.0765035128543397 -0.0939369837678946 0.00191177775511477 -0.0350836817874873 -0.0752728605975486 0.0361459216507334 -0.0283295380892578 -0.0590567086785315 -0.0331442231719055 0.000909171833861321 -0.0523933444070909 -0.00125948834323011 -0.0222770105838391 -0.0178236792748429 0.0466934028690236 -0.0305449079715991 -0.0595632468950744 -0.0799266893676468 0.150471545760234 5.78811838844928e-05 -0.0108969506794778 0.0894756527165292 -0.00934803831662303 0.0592488919289099
"LH52_Z2_1" -0.0368935295010352 0.0214184344967774 0.0520577928955851 0.0174216882871358 -0.0268787521974027 -0.0611444320870391 -0.0571412218141594 0.0684683321818979 -0.0348960998287256 -0.0227194209160399 -0.00381788485738046 -0.046771908362737 -0.104387597845696 -0.0168204982846816 -0.00574142265853179 -0.0740247693357706 -0.0295569544452055 0.188345810083846 0.133923121111166 0.147619346586062 -0.0142596112005214 0.000553207528569158 0.00139232607203213 -0.00853251683857695 0.0266204515959542
"LH52_Z2_2" -0.00746921100425524 -0.0704105360895087 -0.0728489424879239 0.0184361793827949 -0.0104549144180509 -0.0634425458386802 -0.0275235977790421 0.0175930953013627 -0.0319951059646488 -0.0226739738173296 0.0176480186369241 -0.0371542029211283 -0.0599297031066644 -0.00310022486368985 -0.00138344355982756 -0.0361760627804464 -0.00649366738413635 0.26134237478406 0.102059773996629 0.164276623918611 0.0178864817628425 0.0179241944069269 -0.0261644557409254 0.0147095983815581 0.184309548822835
"LH52_Z2_3" 0.0104711032255189 -0.0369506653223962 -0.0464502097378219 0.021292856693226 -0.012072180663965 -0.0606060801558075 -0.0233270715940028 -0.0545798556986683 -0.030820879295763 -0.0280530381335778 0.0015557854918305 -0.0414484496976381 -0.0354216698950948 -0.0147524028316639 0.00402498589506455 -0.0909041891076924 -0.0223221355231192 0.225008246371455 0.176404919839273 0.152511789384351 -8.23363577276251e-05 0.013947729254613 -0.0608605670977323 0.012337572015822 0.106638317347035
"LH52_Z3_1" -0.0435239504726012 0.0511926725905467 0.0283852338827951 0.0156921173775182 -0.0319400021988817 -0.0672220987496323 -0.0836224225063205 0.0344053786631722 -0.0393664512704153 -0.0225243593343639 -0.0050389326858178 -0.0555782634773589 -0.0347157926600994 -0.0139243031126889 -0.000622642354768563 -0.0860036366760218 -0.0161322951613997 0.0877504404879348 0.0828205984048277 0.146934484253703 -0.0117428210893902 -0.0176919744310434 0.045199273136974 0.00539954404709769 0.0422617650657337
"LH52_Z3_2" -0.00866292615869563 0.081454554180656 0.0132421715939049 0.0150884082558482 -0.0300553238278897 -0.0591893676494077 -0.0837748909530487 0.0145532708675913 -0.0379534891333104 -0.0270640032873197 -0.000735471016547765 -0.0487882705556584 -0.0110156968698602 -0.0178936751678686 -0.00470834719400644 -0.0965943443514741 -0.0251806558291611 0.112032883408252 0.0866420828622025 0.15554781684549 -0.00247677038236905 -0.0076003557801973 -0.0158127561138269 0.00323805230971366 0.0308187729999064
"LH52_Z3_3" -0.00290112576273405 0.08989436453455 0.105738230518968 0.0177984852373255 -0.0347746367873745 -0.0664674076639344 -0.0857034727789105 -0.0838639462330762 -0.0349618720790923 -0.020938588384633 -0.00785287794550803 -0.0558345217040978 -0.000822467243056836 -0.0344576355999235 -0.0123532447324711 -0.0747854668554327 -0.0241048849870935 -0.0126769816079018 -0.102594376085707 0.143995850599803 -0.0171909813709722 -0.0187671371476839 0.025793049297474 -0.0146299116585883 -0.0834483523403244
"E8501_Z1_1" -0.016431299906023 -0.104570449728303 -0.105644923121624 -0.0107360517236577 -0.029094537235726 -0.0469917638364781 0.146432571272899 0.107097788099263 -0.0221163196552935 -0.0510434225154086 -0.0188073624460137 -0.0206068468410059 -0.0399113117745919 -0.011242097382452 -0.00646703373526099 0.150868252730935 -0.0345559773921488 -0.049166617056896 0.0197831122228614 0.0816372827905227 0.345350992354429 -0.0150176788547481 0.0246178367512331 0.025161324095086 0.116329679939617
"E8501_Z1_2" -0.00763832191008451 -0.0970468219023587 0.000529674744800564 -0.0066669824113311 -0.0228752582932697 -0.0355844314562386 0.126442270643025 0.0696526886062212 -0.0121274522885754 -0.0484462338246662 -0.0132028837564667 -0.0223849449116909 0.132837310915276 -0.0166979707156195 -0.0246375317231249 0.0653661400419866 -0.0362891838910174 -0.0785210593888231 0.00271280275711824 0.0814894303537187 0.334642597346276 -0.0075725813373475 0.0747908439154838 0.0207763950687305 0.114121754962276
"E8501_Z1_3" -0.00581634227348833 -0.134445212110885 -0.0347738888146983 -0.0245003408279836 -0.031780666871226 -0.0428482085184763 0.189928379871155 -0.0154242103093175 -0.0055820235491789 -0.0542447511121683 -0.0225370396718827 -0.0241233912058575 -0.176554604045169 -0.0222572769108867 -0.0153213864556311 -0.0515646513369953 -0.0354395888190338 -0.0934704307524665 0.156447896866597 0.0740628519647006 0.275225320281856 -0.010750736803229 0.062956950655378 0.0233618229979179 0.151640596603247
"E8501_Z2_1" -0.00516758870469429 0.0302122013018242 0.0356521608907726 -0.0163643801546289 -0.028112652044507 -0.043419038982402 0.0021325592868624 0.0943486209578309 -0.0166436957989844 -0.0303524342300572 -0.016840475154735 -0.0241881196708377 0.0213872550500078 -0.0127482273568551 -0.00657114511404331 0.00960041754049086 -0.0185500520701121 -0.00483084704559162 -0.0258411027007256 0.0778453685754666 0.303087176517747 -0.0187831588396436 0.00616570252919396 0.0055680222332227 -0.0386132353343277
"E8501_Z2_2" -0.00779558591049106 -0.0844900917385507 -0.0206482523599865 -0.00144327440036778 -0.01471743466561 -0.0359282192516051 0.0227903935803304 0.0350496606103614 -0.0161569388880833 -0.0421078726160386 -0.00680646829280586 -0.0172771833556633 0.16448688353497 -0.00785487480563832 -0.00920672670459078 0.0525575943233153 -0.028328234613778 0.0463448560571711 0.0795585638293822 0.0854195141572885 0.351833445849072 -0.00510115647255097 0.111640083776905 0.0341729738170501 0.13522518672681
"E8501_Z2_3" 0.0112078340570465 -0.0127490672876782 -0.00818599234005564 -0.00919543584382462 -0.0272440041512313 -0.0352024962118898 -0.0151897512592935 -0.0470404554495974 -0.0215788852095588 -0.0315951159672296 -0.0107862164874095 -0.025860564872968 0.083131243559594 -0.0105170883300902 -0.00257480196810407 0.0118289866207326 -0.0205750549549189 0.0147955400624691 0.0241921731888829 0.0816471796865456 0.320181111601189 -0.0192203699741657 -0.0590507891260383 0.0174536606667373 0.00762663932469118
"E8501_Z3_1" -0.00936063141293686 0.043736920172808 -0.0238833973977219 -0.0143495205804013 -0.0156536637865365 -0.0237303910383841 -0.0407140166722698 0.0328541853509466 -0.000593205681738108 -0.0264846517753298 -0.00554285238602099 -0.0225482075605929 -0.10615931421885 -0.0106912115256997 -0.0093129352926603 -0.0886865326822004 -0.0229588258441708 0.183284317696145 0.127452861808831 0.0799485068986342 0.31525627336211 -0.00987583376403376 -0.0315966989822581 0.0381939675117075 0.117408231210287
"E8501_Z3_2" 0.0210646242740695 0.0716763396680556 0.0144529320160825 -0.00616296915982526 -0.014568254360098 -0.0281824207456891 -0.0056296216974514 0.00189435084779578 0.00716229184020165 -0.0348196782647664 -0.0121147646266897 -0.0231304529725431 -0.0626486533321626 -0.00926447230777287 -0.00838055929930777 -0.0335885511856664 -0.0208602794757202 0.192428654373721 0.183122920072808 0.0784692678062557 0.303032737523111 -0.00368562663998617 0.0153880204830758 0.0485094274436119 0.109551561488649
"E8501_Z3_3" 0.0172306459351719 0.121543902667567 -0.00165436500368643 -0.00103717259822377 -0.0268500870844531 -0.0422690374715 -0.0519682024676382 -0.0559962649714898 0.0029812469987029 -0.0194180230567657 -0.016685431335556 -0.0206837162532538 -0.0763179877097224 -0.0102225575948079 0.00841254369526965 -0.0775079239097126 -0.0118310447212465 0.149848563611962 0.132782554875887 0.0775970178381183 0.334323931090027 -0.0179597489160182 -0.0981629119630999 0.0203561049479995 -0.0263446720673514
"LH93_Z1_1" -0.000175911344831269 -0.112014945390603 -0.164905986469152 -0.0395427952530482 -0.00381437472320873 -0.0220222956009377 0.186615574186959 0.0936183066633535 0.00673014767548779 -0.0346841676914311 -0.0018986353868222 0.0128920229577933 -0.00957315552824207 -0.0146874858132781 0.297361907475835 0.0344583176965717 -0.0173039097212228 -0.09477410551068 0.115931682155091 -0.0142749421871255 -0.0107438996659908 -0.00673828509038353 -0.101761600853251 0.00883983336576043 0.104487164766519
"LH93_Z1_2" -0.000567927235418333 -0.0434521876303382 -0.0394485225369361 -0.0237518122701002 -0.0031678700509658 -0.0239622907153304 0.073334447560617 -0.000867861357807979 -0.00508961217482605 -0.0244118873101125 -0.00526216739190196 0.0135544059096707 0.0715859876416712 -0.0161646473747709 0.317020506220286 0.0927704335289208 -0.0164424721537019 -0.0790794021718729 -0.0441654517893841 -0.0177850955201087 -0.00400503381753431 -0.0162063339974744 -0.0669534166908003 -0.0181944731717839 -0.0590596435658308
"LH93_Z1_3" 0.000875262669721846 -0.0716686098917273 -0.0682011508889659 -0.0351862770286409 -0.00734420457080762 -0.0186924593435759 0.12097546568887 0.00155534435868098 0.000134241283895696 -0.0368863908067421 -0.00906523689882476 0.012302962157215 0.0485361991293848 -0.0182608464431598 0.298665660408521 0.132331950667131 -0.0207113688004852 -0.0931794855303334 -0.0155307752755359 -0.0133503610470857 -0.00884245960975975 -0.0192144812132479 -0.0377112813518037 0.0070380398891417 0.0087001841125497
"LH93_Z2_1" 0.00361378435328553 -0.0462728360158978 -0.14612575263643 -0.0297241607138275 -0.00775366406325762 -0.0106011965644824 0.0372003667127863 0.0828613638609613 -0.0082197991795761 -0.0293769493145178 -0.00145867760310866 0.0195359870760663 0.197528630586904 -0.0150055116844196 0.31592904453639 0.210988938866836 -0.0138524517246455 -0.0605306525861863 -0.0861997395750054 -0.0116606919585312 0.00159971508763988 -0.0121383659879001 -0.101465453681717 0.00131377695572605 0.0548662194369457
"LH93_Z2_2" 0.00933418115986871 0.0570951831100471 -0.0330858009152963 -0.0178454609792526 -0.00547424538135315 -0.0152411755600852 -0.00159567479868196 -0.0478245495237496 -0.0151667655872634 -0.0222422878416571 -0.00696541327445205 0.0126275402737092 0.0956678274617075 -0.0167690987204229 0.302701142565241 0.124253256433051 -0.0162952278710957 0.00544869311958582 -0.0118433560415757 -0.020893092881486 -0.00274209982399483 -0.0143674427340071 -0.114951922098124 -0.00943963700147477 -0.102010716655376
"LH93_Z2_3" -0.00602232001780694 0.00439648297750121 -0.00657275845613066 -0.0245880010030912 -0.00106820589242278 -0.0153416396433591 -0.0197064224283784 -0.0825117056939251 -0.0134674975187045 -0.0266562245097469 -0.00698713410262177 0.0202804295913188 0.068011274845851 -0.00183606633512949 0.335004184799559 0.163276812165848 -0.018587738903466 -0.0245768090132708 -0.0743950806056605 -0.0154034229005315 -0.00210395658978901 -0.012242900181239 -0.0445670110986607 0.00431597149115082 -0.0443003716956187
"LH93_Z3_1" 0.00829472806343417 0.00462807850527964 -0.151369370146129 -0.0255956791723896 -0.00278784756889197 -0.0120812735622885 -0.0424470702879702 0.0387167876105683 -0.0213234776782181 -0.0269534380984568 0.00169142280533936 0.0248602403352676 -0.0649451516490924 -0.0067451994236645 0.328987119940695 0.230293571670251 -0.0108641576014981 0.00802857251376572 -0.0688957796913194 -0.0140419838206224 0.011339981544075 -0.02222365336625 -0.117441371519688 0.019259611032221 0.0688454051724185
"LH93_Z3_2" -0.00471728430880815 0.0398385561034544 -0.194947026734492 -0.0209984306025418 0.00596877868072512 -0.0232583167045874 -0.081615561442437 -0.0752404891813562 -0.0292019101996669 -0.0212001044536684 -0.00587573818796791 0.0302015576256777 -0.0574056608816701 0.002141583865406 0.345729280620721 0.142835083795253 -0.000766230002354205 0.0340056494226223 -0.0759783165084333 -0.0113497154750971 -0.00328642842921028 -0.0127862327251704 -0.0891345276975877 0.00549040104896011 -0.00860470589431623
"LH93_Z3_3" -0.000837503082870694 0.0796183301813393 -0.0612160377121977 -0.0276416726275001 -0.00287954727722284 -0.0179104583526991 -0.0272084938570064 -0.072112822881689 -0.0204499811252091 -0.0231644569612642 -0.0148477123669701 0.0171244547272167 -0.0164994686541648 -0.0144591944354419 0.320732191030246 0.119884990651124 -0.017286905323963 0.00652459249026154 -0.0425415500170519 -0.0174291380098333 -0.00956607207853539 -0.0174833078024881 -0.0986770778562098 -0.00546970379604137 -0.0634212979416595
"PHJ31_Z1_1" -0.0227853220853126 -0.0215045090231245 0.0338265401963121 -0.0178531238724213 -0.00774236124966514 -0.0394213966595531 0.0918470578549751 0.0959816823783662 0.00876815946515806 -0.0266063478328075 -0.0188011978577776 -0.012153180075491 0.0467815595569511 -0.000868459329759935 -0.0201370003811953 0.0191966040069084 -0.00133335160942163 -0.0577757105209686 0.0333984454313183 -0.0152115603228421 -0.0290368919392615 0.258965479255676 0.0125074470260568 -0.0215702812819318 -0.0733857095620792
"PHJ31_Z1_2" -0.0288399560883435 -0.134599977443624 -0.0769150143692686 -0.0106125225944782 -0.00756880513665331 -0.0433227512208972 0.191509640584462 0.0480170619736861 0.0189859946016635 -0.0405822616660554 -0.0180376653185652 -0.0169780433832826 -0.0597468216502214 0.0159190357089555 -0.0103593884601326 -0.0149154774077604 -0.0255506959798003 -0.0710604333062841 0.0972390251855622 -0.00935288951181579 -0.0337508844911656 0.313522471615194 -0.0304099299399194 0.00611194698433188 0.159613812481618
"PHJ31_Z1_3" -0.0266243866534061 -0.0826588465765992 0.0667394477516973 -0.00860909211664299 -0.0102770245797862 -0.0395955886253192 0.112114692999867 -0.052769645409643 0.00479427412762444 -0.0346431561168692 -0.0287711552069677 -0.00665601684254808 0.0566869283533601 0.0107741353036296 -0.0142925526220529 -0.0205660298237466 -0.0121013798129242 -0.0949051184997568 0.0614595695497717 -0.00585794430233643 -0.0297329002064234 0.295804749019954 0.1868898589068 0.0248338958857787 0.0191027729016382
"PHJ31_Z2_1" -0.016650241555995 0.0590628318274896 0.060789328443631 -0.0151095909731204 -0.00145504684031858 -0.0358062368081218 -0.0115457242228104 0.0708223917170676 -0.00999027894995859 -0.01555649778296 -0.0105226121551373 -0.0126832844374593 0.0312420263385244 0.0127954768376721 -0.00742237775938264 -0.0394307333330596 -0.000646234248128737 -0.00606395550049026 -0.0708627742309674 -0.0174964313943665 -0.0304506758608875 0.307740409706191 0.028036322234003 -0.0138642270457751 -0.0691936529338303
"PHJ31_Z2_2" -0.0103681734090395 -0.0685583784133348 -0.0262942954425232 -0.0105882538117811 -0.00653524588758543 -0.0261653932678218 0.04364522881682 0.0364925501323318 -0.000985446539306007 -0.0371110286666277 -0.0106779425207585 -0.0179538703845085 0.178960467637561 0.0252244089242297 -0.0112259167369462 0.0191849211186102 -0.0089428064735947 -0.0565237409234671 -0.0671545477524687 -0.0132068018469809 -0.0216759419125767 0.31659727099164 0.0309058074507119 0.00461722791121569 0.0836630379790508
"PHJ31_Z2_3" -0.0129924265853885 -0.0474208767919349 0.0375180268272299 0.00660780055151544 -0.00368697110236012 -0.042814667751517 0.047574866850073 -0.0748432323871127 0.00209873993422392 -0.027647142322108 -0.0100716547179014 -0.00962254853037526 0.127050980263789 0.0244114806634587 -0.00354281196404991 0.00622831741665046 -0.00270329963681836 -0.0745132756583846 -0.0435143934983971 -0.00869474033408226 -0.0195411554085715 0.342690529027778 0.144556761167077 0.0263105597506565 -0.00850837212632952
"PHJ31_Z3_1" 0.00344101482238096 0.000556394589092672 -0.0251498669603697 -0.00621726016202701 -0.00108442285713133 -0.0261613744165111 -0.0130926388133076 -0.00987401363683486 0.00752091406188418 -0.027588253344701 -0.00332846960770194 -0.0121400744498557 -0.0666659448531594 0.027302646679073 0.000274940264143885 -0.0515507934977878 -0.00543752319601271 0.0756083617641801 0.0673989140167069 -0.00871894047998757 -0.0203342575734882 0.355055435400872 -0.0525901188715517 0.0170500298185147 0.0848244847398639
"PHJ31_Z3_2" -0.018092258421882 0.00136883651629702 -0.0890556200076641 -0.0123239965360301 -0.00293134289926657 -0.0400284960782938 -0.0849984304206224 -0.0945762826217284 -0.0133738984251946 -0.0259662253274241 -0.0125650646996498 -0.00480218885926268 -0.0264711591599208 0.0209295821631564 0.000646906032527768 -0.0738794147768907 0.0130680553959754 0.101202157050893 0.011949813040228 -0.0117903896803784 -0.0273268309697401 0.35401251016176 0.039517506556808 0.0097569223751485 0.0190988376462852
"PHJ31_Z3_3" -0.0148581772065084 -0.0485480651362135 0.0353583006803275 -0.00981861281894021 -0.00415758719295737 -0.0363422684463223 -0.025008526780143 -0.103204373596244 0.00275220292749545 -0.0223930252223781 -0.0170956805778059 -0.00893521020875319 -0.00356982655038312 0.0261164620907075 -0.00627388025102442 -0.0803815039434386 -0.002591827871503 -0.0355572788527723 -0.0353734312838769 -0.00388629141151683 -0.0266139783903306 0.343816035777335 0.171605182444815 0.0448823396144775 0.0243690237230902
"PHW20_Z1_1" -0.0162747334253657 -0.109015508672945 0.0497134324166198 -0.0306571776327611 -0.00702397591782729 0.00518749668249729 0.136720868323715 0.107170132047293 -0.00427487428454345 -0.0361994971863386 -0.0187522805977882 -0.0143096052311215 -0.0797177112744105 0.249449005620646 -0.00734518380155824 0.0129129152069857 -0.0162612412221484 -0.118503653008651 0.0982580289733779 -0.0187209936735561 -0.0102296696757144 -0.0243034464478706 0.0782462575389368 -0.0255485162453183 0.0750468484690448
